Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-10-24,"Whimpering Wookie",5.6,"Climbed closer to bolts for smaller feet.",https://www.mountainproject.com/route/107297056/whimpering-wookie,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > c. Neophyte's Wall",2.3,-1,TR,,Sport,,,1600
